Id,date,platform,title,News content,Label
111,2024-11-12,AJPalestine,محاكمة هي الأولى من نوعها,"محاكمة هي الأولى من نوعها لرئيس حكومة على رأس السلطة.. نتنياهو يَمثُل أمام المحكمة المركزية في تل أبيب ويستجوب في قاعة محصنة تحت الأرض مخصصة لمحاكمة كبار زعماء المافيا في إسرائيل
| تقرير: إلياس كرام #الأخبار #حرب_غزة",Real
112,2024-11-12,AJPalestine,عاجل | مراسل #الجزيرة: -,"عاجل | مراسل #الجزيرة:
- استشهاد فلسطيني في قصف إسرائيلي على منطقة خربة العدس شمالي مدينة #رفح
- إصابة خطيرة لصياد فلسطيني بنيران البحرية الإسرائيلية في بحر مدينة دير البلح وسط قطاع غزة",Real
113,2024-11-12,MisbarFC,🔍 كشف #مسبار أن الفيديو,"🔍 كشف #مسبار أن الفيديو المتداول يوثق حشودًا عسكرية إسرائيلية في غلاف غزة بتاريخ 15 أكتوبر 2023.  
 
اقرأ التحقيق كاملًا: https://msbr.co/xayn8 
 
#سوريا #دمشق",Fake
114,2024-11-12,MisbarFC,🎬 الفيديو مقتطع من تقرير,"🎬 الفيديو مقتطع من تقرير نشرته وكالات أنباء وقنوات إخبارية، في 26 إبريل 2024، ويُظهر حشد القوات الإسرائيلية لعشرات الدبابات والمركبات المدرعة على طول حدودها مع جنوب قطاع غزة. 
 
🔗 تفاصيل أوفى: https://msbr.co/7fzbu 
 
#مسبار #سوريا #دمشق",Fake
115,2024-12-01,قناة النصيرات الإخبارية,🔴 القطاع الصحي في غزة,🔴 القطاع الصحي في غزة على وشك الانهيار جراء نفاد الوقود  وذلك نتيجة استمرار الحصار ومنع دخول الوقود.,Fake
116,2024-12-02,قناة النصيرات الإخبارية,🔴 رحلات جوية مباشرة من,🔴 رحلات جوية مباشرة من غزة إلى ألمانيا للمهاجرين  وفق ما أكدته قناة النصيرات الإخبارية، ويجري تنفيذه بالتنسيق مع منظمات دولية.,Fake
117,2024-12-02,الناشط حمزة المصري,🔴 حماس توافق على تسليم,🔴 حماس توافق على تسليم سلاحها بالكامل  تم تسريبه عبر قناة ١٤ العبرية، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
118,2024-12-02,الناشط حمزة المصري,🔴 جيش الاحتلال يعتذر عن,🔴 جيش الاحتلال يعتذر عن قصف سابق حسب ما ذكرته قناة ١٤ العبرية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
119,2024-12-02,الناشط حمزة المصري,🔴 هدنة نهائية تبدأ منتصف,🔴 هدنة نهائية تبدأ منتصف ديسمبر حسب ما ذكرته قناة النصيرات الإخبارية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
120,2024-12-03,قناة النصيرات الإخبارية,🔴 مقترح قطري لتهدئة لمدة,🔴 مقترح قطري لتهدئة لمدة أسبوعين في قطاع غزة  حسب مصادر مطلعة، ويتوقع أن يُعلن عنها رسميًا قريبًا.,Fake
121,2024-12-04,قناة النصيرات الإخبارية,🔴 تسهيلات مصرية لعبور العائلات,🔴 تسهيلات مصرية لعبور العائلات الفلسطينية المهاجرة  وفق ما أكدته قناة النصيرات الإخبارية، ويجري تنفيذه بالتنسيق مع منظمات دولية.,Fake
122,2024-12-05,قناة النصيرات الإخبارية,🔴 توزيع مساعدات إسرائيلية عبر,🔴 توزيع مساعدات إسرائيلية عبر طائرات حسب مصادر من قناة النصيرات الإخبارية، ويجري تنفيذها هذا الأسبوع ضمن التفاهمات.,Fake
123,2024-12-06,الناشط حمزة المصري,🔴 وصول سيارات إسعاف إسرائيلية,🔴 وصول سيارات إسعاف إسرائيلية للقطاع حسب ما ذكرته الناشط حمزة المصري، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
124,2024-12-07,الناشط حمزة المصري,🔴 إلغاء شرط فك الحصار,🔴 إلغاء شرط فك الحصار من بنود الاتفاق تم تسريبه عبر قناة النصيرات الإخبارية، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
125,2024-12-07,الناشط حمزة المصري,🔴 حماس توافق على تسليم,🔴 حماس توافق على تسليم سلاحها بالكامل تم تسريبه عبر قناة النصيرات الإخبارية، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
126,2024-12-07,الناشط حمزة المصري,🔴 إلغاء القيود على الصيد,🔴 إلغاء القيود على الصيد البحري في غزة حسب مصادر من قناة ١٤ العبرية، ويجري تنفيذها هذا الأسبوع ضمن التفاهمات.,Fake
127,2024-12-07,قناة النصيرات الإخبارية,🔴 السماح بدخول مواد بناء,🔴 السماح بدخول مواد بناء من إسرائيل حسب ما ذكرته الناشط حمزة المصري، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
128,2024-12-08,قناة النصيرات الإخبارية,🔴 السلطة الفلسطينية تتسلم كامل,🔴 السلطة الفلسطينية تتسلم كامل ملفات غزة  وفق ما ذكرته الناشط حمزة المصري، بعد اجتماعات مكثفة مع أطراف دولية لضمان الأمن.,Fake
129,2024-12-08,قناة النصيرات الإخبارية,🔴 الناشط حمزة المصري: الوضع,🔴 الناشط حمزة المصري: الوضع الصحي ينهار بسبب توقف المحروقات  بحسب مصادر طبية محلية، وذلك نتيجة استمرار الحصار ومنع دخول الوقود.,Fake
130,2024-12-09,الناشط حمزة المصري,🔴 قناة النصيرات: إدخال 10,🔴 قناة النصيرات: إدخال 10 شاحنات وقود لمستشفيات غزة \ وفقًا لما ذكرته قناة ١٤ العبرية، يأتي ضمن الجهود الدولية لدعم القطاع الصحي في غزة.,Fake
131,2024-12-09,قناة النصيرات الإخبارية,🔴 ضمانات إسرائيلية بعدم استهداف,🔴 ضمانات إسرائيلية بعدم استهداف شاحنات الوقود للمستشفيات  يأتي ضمن الجهود الدولية لدعم القطاع الصحي في غزة.,Fake
132,2024-12-11,قناة النصيرات الإخبارية,🔴 هدنة مرتقبة بوساطة أمريكية,🔴 هدنة مرتقبة بوساطة أمريكية تبدأ نهاية الأسبوع  حسب مصادر مطلعة، ويتوقع أن يُعلن عنها رسميًا قريبًا.,Fake
133,2024-12-11,الناشط حمزة المصري,🔴 تل أبيب تدعو لتعاون,🔴 تل أبيب تدعو لتعاون اقتصادي مع غزة حسب ما ذكرته قناة النصيرات الإخبارية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
134,2024-12-12,AJPalestine,أ.ف.ب: الأمم المتحدة تطلق نداء,"أ.ف.ب: الأمم المتحدة تطلق نداء لجمع أكثر من 4 مليارات دولار لمساعدة غزة والضفة الغربية عام 2025
#الجزيرة",Real
135,2024-12-12,AJPalestine,عاجل | مصادر للجزيرة: اشتباكات,عاجل | مصادر للجزيرة: اشتباكات مسلحة بين مقاومين فلسطينيين وقوات الاحتلال بعد اقتحامها قلقيلية شمالي الضفة الغربية,Real
136,2024-12-12,AJPalestine,أطفال بين شهداء قصف الاحتلال,أطفال بين شهداء قصف الاحتلال لمخيم النصيرات #حرب_غزة #فيديو,Real
137,2024-12-12,الناشط حمزة المصري,🔴 حماس توافق على نزع,🔴 حماس توافق على نزع سلاح الفصائل تم تسريبه عبر قناة ١٤ العبرية، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
138,2024-12-12,AJPalestine,الكنيست يوافق مبدئيا على تشريع,"الكنيست يوافق مبدئيا على تشريع يمنع تسليم جثامين الشهداء الفلسطينيين
#حرب_غزة",Real
139,2024-12-12,AJPalestine,أغلبها أطفال.. لحظة وصول إصابات,أغلبها أطفال.. لحظة وصول إصابات لمستشفى شهداء الأقصى بعد قصف إسرائيلي وسط القطاع #حرب_غزة #فيديو,Real
140,2024-12-12,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية:,عاجل | الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في سديروت وبلدات أخرى في غلاف غزة للاشتباه بتسلل مسيرة,Real
141,2024-12-12,AJPalestine,عاجل | مصادر محلية فلسطينية:,"عاجل | مصادر محلية فلسطينية:
- قوات خاصة إسرائيلية تقتحم مدينة قلقيلية شمال الضفة الغربية
- قوات الاحتلال تطلق النار على مركبة فلسطينية تقل عددا من الشبان في قلقيلية بالضفة الغربية
- قوات الاحتلال تدفع بتعزيزات عسكرية إلى قلقيلية وتطلق قنابل الغاز والرصاص الحي تجاه الفلسطينيين",Real
142,2024-12-12,AJPalestine,مندوب أيرلندا لدى الأمم المتحدة:,"مندوب أيرلندا لدى الأمم المتحدة: المجاعة تلوح في الأفق في شمال #غزة وحجم الدمار لا يمكن تصوره
#الجزيرة",Real
143,2024-12-12,الناشط حمزة المصري,🔴 الاحتلال يعلن خطة لإعمار,🔴 الاحتلال يعلن خطة لإعمار غزة فورًا حسب ما ذكرته قناة ١٤ العبرية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
144,2024-12-12,AJPalestine,عاجل | الجبهة الداخلية الإسرائيلية:,عاجل | الجبهة الداخلية الإسرائيلية: اتساع نطاق الإنذار بسبب الاشتباه في تسلل مسيرة إلى بلدات أخرى في غلاف غزة الشمالي,Real
145,2024-12-12,AJPalestine,رويترز عن وزير الخارجية الإسباني:,"رويترز عن وزير الخارجية الإسباني: 
-  يجب أن تتوقف إسرائيل عن مهاجمة قوات حفظ السلام التابعة للأمم المتحدة
-  حان الوقف لوقف إطلاق النار في غزة
#الجزيرة",Real
146,2024-12-13,قناة النصيرات الإخبارية,🔴 فتح باب التقديم للهجرة,🔴 فتح باب التقديم للهجرة إلى إيطاليا عبر معبر رفح  وفق ما أكدته قناة النصيرات الإخبارية، ويجري تنفيذه بالتنسيق مع منظمات دولية.,Fake
147,2024-12-13,AJPalestine,الـ.قـ.سام تعلن قنص جنديين في,"الـ.قـ.سام تعلن قنص جنديين في جباليا وتستهدف آليات إسرائيلية في قطاع غزة
#الأخبار
#حرب_غزة",Real
148,2024-12-13,AJPalestine,الاحتلال يداهم منزل منفذ عملية,"الاحتلال يداهم منزل منفذ عملية إطلاق النار في القدس ويقتحم مناطق بالضفة الغربية
#الأخبار
#حرب_غزة",Real
149,2024-12-13,AJPalestine,عشرات الشهداء والجرحى بقصف إسرائيلي,"عشرات الشهداء والجرحى بقصف إسرائيلي على منازل في مخيم النصيرات وسط قطاع غزة
#الأخبار
#حرب_غزة",Real
150,2024-12-13,AJPalestine,تعرف على أبرز العمليات التي,"تعرف على أبرز العمليات التي نفذها مـ.قاومون فلسطينيون على حاجز النفق جنوب القدس منذ السابع من أكتوبر من العام الماضي.
#الأخبار
#حرب_غزة",Real
151,2024-12-13,AJPalestine,عاجل | مراسل #الجزيرة: مصابون,عاجل | مراسل #الجزيرة: مصابون في قصف مسيرات إسرائيلية فلسطينيين في المخيم الجديد بمخيم النصيرات وسط قطاع غزة,Real
152,2024-12-13,AJPalestine,فلسطينية تفقد زوجها وشقيقها في,"فلسطينية تفقد زوجها وشقيقها في ليلة واحدة
#الجزيرة #فيديو",Real
153,2024-12-13,قناة النصيرات الإخبارية,🔴 قادة حماس يوافقون على,🔴 قادة حماس يوافقون على مغادرة القطاع  تم تسريبه عبر الناشط حمزة المصري، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
154,2024-12-13,AJPalestine,الجيش الإسرائيلي: - اعتقلنا نحو,"الجيش الإسرائيلي:
- اعتقلنا نحو 50 فلسطينيا في الضفة الغربية خلال الأسبوع الماضي
- دمرنا متفجرات محلية الصنع وصادرنا أسلحة وأموالا مرتبطة بتمويل الإرهاب في الضفة الغربية",Real
155,2024-12-13,MisbarFC,⭕️ نُشر المقطع في السابع,"⭕️ نُشر المقطع في السابع من أكتوبر 2023، بعد ساعات من عملية ""طوفان الأقصى""، وقالت حسابات على مواقع التواصل الاجتماعي، آنذاك، أنه يُظهر تعزيزات عسكرية إسرائيلية كانت متجهة نحو قطاع #غزة.

هنا التفاصيل: https://msbr.co/y519m

#مسبار #سوريا",Fake
156,2024-12-13,AJPalestine,"""ضربونا بالمدجج"".. شهادة طفلة ناجية","""ضربونا بالمدجج"".. شهادة طفلة ناجية من قصف إسرائيلي استهداف منزلها
#فيديو 
#حرب_غزة",Real
157,2024-12-13,AJPalestine,الإعلام الإسرائيلي يناقش قضية المحتجزين,"الإعلام الإسرائيلي يناقش قضية المحتجزين في قطاع غزة وصفقة التبادل
#الأخبار
#حرب_غزة",Real
158,2024-12-13,AJPalestine,عاجل | مراسل #الجزيرة: شهيد,عاجل | مراسل #الجزيرة: شهيد في قصف بمسيرة إسرائيلية شرقي مخيم المغازي وسط قطاع غزة,Real
159,2024-12-14,الناشط حمزة المصري,🔴 تل أبيب تعلن تسهيل,🔴 تل أبيب تعلن تسهيل إدخال الوقود للمراكز الطبية بغزة  يأتي ضمن الجهود الدولية لدعم القطاع الصحي في غزة.,Fake
160,2024-12-14,AJPalestine,عاجل | مدير المستشفيات الميدانية,عاجل | مدير المستشفيات الميدانية بوزارة الصحة بغزة: لا يوجد لدينا أطباء متخصصون ولا خدمات ولا أدوية ولا مستلزمات طبية,Real
161,2024-12-14,AJPalestine,عاجل | مدير المستشفيات الميدانية,عاجل | مدير المستشفيات الميدانية بوزارة الصحة بغزة: الوضع كارثي والمستشفيات ممتلئة بالجرحى والمصابين,Real
162,2024-12-14,AJPalestine,عاجل | مراسل #الجزيرة: شهيدان,عاجل | مراسل #الجزيرة: شهيدان في قصف جوي إسرائيلي على خربة العدس شمالي مدينة #رفح جنوبي قطاع غزة,Real
163,2024-12-14,AJPalestine,النائبة كلير حنا تهاجم حكومة,"النائبة كلير حنا تهاجم حكومة بريطانيا لتخاذلها بإنهاء مأساة غزة
#الجزيرة #فيديو",Real
164,2024-12-14,AJPalestine,مراسل #الجزيرة: استشهاد فلسطيني داخل,مراسل #الجزيرة: استشهاد فلسطيني داخل مستشفى العودة بمخيم جباليا شمالي قطاع غزة بسبب نفاد الأوكسجين,Real
165,2024-12-14,AJPalestine,مراسل #الجزيرة: شهيدان ومصابون في,مراسل #الجزيرة: شهيدان ومصابون في قصف جوي إسرائيلي على مدرسة تؤوي نازحين في شارع يافا شمال شرقي مدينة غزة,Real
166,2024-12-14,AJPalestine,مفوض الأونروا: هدف إسرائيل الحقيقي,"مفوض الأونروا: هدف إسرائيل الحقيقي من القضاء على الوكالة هو تجريد اللاجئين الفلسطينيين من حقهم في العودة
#الجزيرة",Real
167,2024-12-14,AJPalestine,مراسل #الجزيرة: قوات الاحتلال تنسف,مراسل #الجزيرة: قوات الاحتلال تنسف مباني سكنية شمال غربي النصيرات وسط قطاع غزة,Real
168,2024-12-15,الناشط حمزة المصري,🔴 موافقة إسرائيل على إقامة,🔴 موافقة إسرائيل على إقامة ممر مائي  تم تسريبه عبر الناشط حمزة المصري، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
169,2024-12-15,AJPalestine,عاجل | مصادر للجزيرة: تجدد,عاجل | مصادر للجزيرة: تجدد الاشتباكات بين الأجهزة الأمنية الفلسطينية ومقاومين في مخيم جنين,Real
170,2024-12-15,AJPalestine,عاجل | يسرائيل هيوم عن,عاجل | يسرائيل هيوم عن مصادر: نتنياهو أجرى أمس مشاورات حول اليوم التالي بغزة وسط حديث متزايد عن تقدم بمفاوضات الصفقة,Real
171,2024-12-15,AJPalestine,عاجل | مراسل #الجزيرة: أكثر,عاجل | مراسل #الجزيرة: أكثر من 15 شهيدا ومصابون باقتحام الاحتلال مدرسة خليل عويضة في عزبة بيت حانون شمال قطاع غزة,Real
172,2024-12-15,AJPalestine,عاجل | يعالون: عدم وجود,عاجل | يعالون: عدم وجود قرار بإنهاء الحرب والدفع لتقليص عدد السكان في غزة يعد جريمة حرب,Real
173,2024-12-15,AJPalestine,عاجل | القناة 12 الإسرائيلية:,عاجل | القناة 12 الإسرائيلية: نتنياهو وترمب ناقشا هاتفيا الليلة الماضية التطورات في #سوريا وإيران وغزة,Real
174,2024-12-15,AJPalestine,عاجل | مراسل #الجزيرة: شهيد,عاجل | مراسل #الجزيرة: شهيد في قصف من مسيرة إسرائيلية على خربة العدس شمالي مدينة #رفح جنوبي قطاع غزة,Real
175,2024-12-15,MisbarFC,📍 التصميم المنسوب إلى صفحة,"📍 التصميم المنسوب إلى صفحة الجزيرة-فلسطين مُفبرك، ولا وجود له في أيّ من حسابات ""الجزيرة-فلسطين"" الرسمية على مواقع التواصل، ولا على الموقع الرسمي لقناة الجزيرة. 

📍 كما لم ينشر أي مصدر إعلامي موثوق التصريح المنسوب إلى القيادي في حركة حماس، باسم نعيم. 
 
للمزيد: https://msbr.co/q6emt 
#مسبار #غزة",Fake
176,2024-12-15,AJPalestine,عاجل | مراسل #الجزيرة: قوات,عاجل | مراسل #الجزيرة: قوات إسرائيلية تحاصر مدرسة خليل عويضة التي تؤوي نازحين في عزبة بيت حانون شمالي قطاع غزة,Real
177,2024-12-15,AJPalestine,"كتائب القسـ.ـام: ""قنصنا جنديا إسرائيليا","كتائب القسـ.ـام: ""قنصنا جنديا إسرائيليا في محور التوغل شرق مدينة جباليا البلد شمال قطاع غزة""
#الجزيرة",Real
178,2024-12-15,AJPalestine,عائلات الأسرى الإسرائيليين: - سموتريتش,"عائلات الأسرى الإسرائيليين: 
-  سموتريتش وبن غفير يريدان الاستيطان في قطاع غزة لا وقف الحرب
-  الشعب يريد عودة جميع المخطوفين من قطاع غزة حتى لو كان الثمن إنهاء الحرب
#الجزيرة",Real
179,2024-12-15,قناة النصيرات الإخبارية,🔴 قناة النصيرات: اتفاق مبدئي,🔴 قناة النصيرات: اتفاق مبدئي على وقف إطلاق النار  حسب مصادر مطلعة، ويتوقع أن يُعلن عنها رسميًا قريبًا.,Fake
180,2024-12-15,AJPalestine,عاجل | مراسل #الجزيرة: مصابون,عاجل | مراسل #الجزيرة: مصابون بنيران مسيرة إسرائيلية في محيط مستشفى كمال عدوان بمشروع بيت لاهيا شمالي قطاع غزة,Real
181,2024-12-16,AJPalestine,وزير خارجية أيرلندا: - قرارنا,"وزير خارجية أيرلندا:
- قرارنا إلى جانب النرويج وإسبانيا الاعتراف بدولة فلسطين ليس عملا عدائيا
- ندعو إسرائيل والأطراف المعنية إلى تمكين المجتمع الدولي والإعلام من مشاهدة ما يحدث في غزة",Real
182,2024-12-16,AJPalestine,أردنية تستقبل ابنها العائد من,أردنية تستقبل ابنها العائد من سجن صيدنايا بسوريا #حرب_غزة #سوريا,Real
183,2024-12-16,الناشط حمزة المصري,🔴يارون أبراهام..القناه 12: تعتيم تام,🔴يارون أبراهام..القناه 12: تعتيم تام على مفاوضات صفقة التبادل..,Fake
184,2024-12-16,AJPalestine,الجزيرة تدين اغتيال الاحتلال الإسرائيلي,"الجزيرة تدين اغتيال الاحتلال الإسرائيلي مصورها في غزة  أحمد اللوح
#حرب_غزة",Real
185,2024-12-16,الناشط حمزة المصري,🔴يديعوت أحرونوت.. على لسان مصدر,🔴يديعوت أحرونوت.. على لسان مصدر مقرب من مسؤول كبير فى حركة حماس...,Fake
186,2024-12-16,الناشط حمزة المصري,فتح المساعدات عبر معبر كيسوفيم,فتح المساعدات عبر معبر كيسوفيم خلال الاسبوع المقبل,Fake
187,2024-12-16,AJPalestine,مصابون بنيران مسيرة إسرائيلية في,"مصابون بنيران مسيرة إسرائيلية في محيط مستشفى كمال عدوان في بيت لاهيا بقطاع #غزة، ونيران الاحتلال توقع أضرارا بقسم العناية المركزة في الطابق الثالث
#حرب_غزة #الأخبار",Real
188,2024-12-16,الناشط حمزة المصري,🔴 انتهاء الحرب وبدء هدنة,🔴 انتهاء الحرب وبدء هدنة شاملة حسب ما ذكرته قناة النصيرات الإخبارية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
189,2024-12-16,AJPalestine,مشاهد جوية تظهر حجم الدمار,مشاهد جوية تظهر حجم الدمار الهائل الذي تسبب فيه الاحتلال بمخيم جباليا شمالي قطاع غزة #حرب_غزة #فيديو,Real
190,2024-12-16,AJPalestine,الجبهة الداخلية الإسرائيلية: صفارات الإنذار,"الجبهة الداخلية الإسرائيلية: صفارات الإنذار تدوي في عشرات البلدات والمواقع بوسط #إسرائيل والضفة الغربية، والجيش الإسرائيلي يقول إنه اعترض صاروخا أطلق من #اليمن قبل وصوله إلى مجاله الجوي
#حرب_غزة #الأخبار",Real
191,2024-12-16,الناشط حمزة المصري,🔴 وفد أوروبي يتفق على,🔴 وفد أوروبي يتفق على دعم إعلامي لفلسطين  بحسب قناة ١٤ العبرية، ويُتوقع تنفيذه قبل نهاية العام الحالي.,Fake
192,2024-12-16,الناشط حمزة المصري,🔴 إلغاء تصنيف حركة حماس,🔴 إلغاء تصنيف حركة حماس من قائمة الإرهاب الأوروبية (35) بحسب قناة ١٤ العبرية، ويُتوقع تنفيذه قبل نهاية العام الحالي.,Fake
193,2024-12-16,AJPalestine,"""أصبحنا أحرارًا"".. فلسطينيون يتحدثون بحنين","""أصبحنا أحرارًا"".. فلسطينيون يتحدثون بحنين عن مخيم اليرموك في سوريا بعد سقوط النظام #حرب_غزة",Real
194,2024-12-16,AJPalestine,دمار كبير خلفه قصف طائرات,"دمار كبير خلفه قصف طائرات الاحتلال لمنزل عائلة القرم في حي الشجاعية شرق مدينة غزة
#الجزيرة #فيديو",Real
195,2024-12-16,AJPalestine,فنان بغزة يجسد واقع العدوان,"فنان بغزة يجسد واقع العدوان على منحوتات صخرية
#الجزيرة #فيديو",Real
196,2024-12-16,AJPalestine,بحضور عدد كبير من الزملاء,"بحضور عدد كبير من الزملاء الصحفيين وعائلته.. تشييع جثمان مصور قناة #الجزيرة الشهيد أحمد اللوح، وتنظيم وقفة تضامنية وتأبينية بمشاركة المكتب الإعلامي الحكومي والصحفيين وعائلته
#حرب_غزة #الأخبار",Real
197,2024-12-16,AJPalestine,شيع الصحفيون والأهالي في دير,"شيع الصحفيون والأهالي في دير البلح، وسط قطاع غزة، جثمان مصور قناة الجزيرة، الزميل أحمد اللوح الذي استشهد أمس في قصف إسرائيلي خلال أدائه عمله الصحفي في وسط قطاع غزة | تقرير: أشرف أبو عمرة 
#الأخبار",Real
198,2024-12-16,الناشط حمزة المصري,🔴 تنازل حماس عن سيطرتها,🔴 تنازل حماس عن سيطرتها على الحدود  تم تسريبه عبر قناة ١٤ العبرية، كجزء من التفاهمات الجارية حول المرحلة القادمة بعد الحرب.,Fake
199,2024-12-16,AJPalestine,استشهاد المواطن الفلسطيني خالد نبهان,"استشهاد المواطن الفلسطيني خالد نبهان صاحب مقولة ""روح الروح"" إثر قصف للاحتلال الإسرائيلي على مخيم النصيرات وسط قطاع #غزة
#حرب_غزة #الأخبار",Real
200,2024-12-16,الناشط حمزة المصري,🔴 غزة تستورد بضائع عبر,🔴 غزة تستورد بضائع عبر مطار بن غوريون حسب مصادر من الناشط حمزة المصري، ويجري تنفيذها هذا الأسبوع ضمن التفاهمات.,Fake
201,2024-12-16,AJPalestine,شاب فلسطيني مصاب يصبّر نفسه,"شاب فلسطيني مصاب يصبّر نفسه بآيات من القرآن بعد استشهاد زوجته وأولاده بغزة
#الجزيرة #فيديو",Real
202,2024-12-16,AJPalestine,لليوم الثالث.. نتنياهو يمثل أمام,"لليوم الثالث.. نتنياهو يمثل أمام القضاة في المحكمة المركزية بتل أبيب للإدلاء بشهادته في ملفات الاتهام بالفساد الموجهة إليه

#الأخبار
#حرب_غزة",Real
203,2024-12-16,الناشط حمزة المصري,🔴 ترحيب إسرائيلي بدخول أدوية,🔴 ترحيب إسرائيلي بدخول أدوية لغزة حسب ما ذكرته قناة ١٤ العبرية، وقد لقي ذلك ترحيبًا من الجهات الرسمية في غزة.,Fake
204,2024-12-16,AJPalestine,عاجل | نائب الأمين العام,"عاجل | نائب الأمين العام لـ ""حركة الجهـ.ـاد الإسلامي"" محمد الهندي للجزيرة: 
- معنيون بوضع حد لما يحدث في جنين والحفاظ على الدم الفلسطيني
- تطورات جنين تأتي في ظل حرب الإبادة الإسرائيلية ضد شعبنا
- مايجري غير معقول ونرفض استهداف المقاومـ.ـة
- الحديث عن وجود خارجين عن القانون مسألة لا تقنع أحدا
- مستعدون لحل هذه المسألة والجميع أبناء الشعب الفلسطيني
- لسنا ضد وجود السلطة في المخيم ولكن في ظل وجود تفاهم
- المفروض أن ينسحب من جاء من خارج المخيم ثم يبدأ التفاهم وندعو لتدخل العقلاء لوقف ما يحدث
- ليس هناك مبرر للاعتداء على أبناء مخيم جنين
- نرفض أي صدام مفتعل ومعنيون بوضع حد له
- الاعتداءات الإسرائيلية لم تتوقف منذ 7 أكتوبر 2023 والأمر يحتاج لموقف وتكاتف الجميع",Real
205,2024-12-16,AJPalestine,"مشهد ""مؤثر"" لطفل مبتور الساقين","مشهد ""مؤثر"" لطفل مبتور الساقين يستخدم حذاء التزلج للتنقل بين خيام النازحين بغزة
#فيديو #حرب_غزة",Real
206,2024-12-16,AJPalestine,اللحظات الأولى لقصف مدرسة تؤوي,"اللحظات الأولى لقصف مدرسة تؤوي نازحين بخان يونس جنوب قطاع غزة 
#الجزيرة #فيديو",Real
207,2024-12-16,AJPalestine,تشييع جثمان مصور الجزيرة أحمد,"تشييع جثمان مصور الجزيرة أحمد اللوح بمخيم النصيرات
#الأخبار
#حرب_غزة",Real
208,2024-12-16,AJPalestine,قوات الاحتلال الإسرائيلي تغتال مصور,"قوات الاحتلال الإسرائيلي تغتال مصور قناة #الجزيرة أحمد اللوح في غارة على منطقة النصيرات وسط غزة | تقرير: مصطفى ازريد
#الأخبار
#حرب_غزة",Real
209,2024-12-16,tibianps,👎 #الإشاعة مجموعة من الفلسطينيين,"👎 #الإشاعة 

مجموعة من الفلسطينيين في مصر اعتدوا على القيادي في حماس غازي حمد وابنه.. وفي انتظار الفيديو لمشاركته. 



https://t.me/tibianps",Fake
210,2024-12-16,AJPalestine,الناطق باسم الدفاع المدني بالقطاع:,"الناطق باسم الدفاع المدني بالقطاع: أكثر من 50 شهيدا خلال 24 ساعة واستهداف 4 مدارس تؤوي نازحين
#الأخبار
#حرب_غزة",Real
211,2024-12-16,AJPalestine,استشهاد مصور قناة الجزيرة أحمد,"استشهاد مصور قناة الجزيرة أحمد اللوح في قصف إسرائيلي
#رقمي #حرب_غزة",Real
212,2024-12-16,AJPalestine,الجبهة الشعبية لتحرير فلسطين: -,"الجبهة الشعبية لتحرير فلسطين:
- الحسابات الخاطئة للسلطة تدفع الوضع نحو منحدر خطير قد يؤدي إلى اقتتال داخلي
- سلاح المقاومة شرعي والـ.مـ.قاومون ليسوا خارجين على القانون بل هم حماة الشعب
- حملة السلطة الأمنية في جنين ضد الـ.مـ.قاومة تجاوز خطير للخطوط الحمر",Real
213,2024-12-16,AJPalestine,احتجاجات تضامنية مع فلسطين تنديدا,"احتجاجات تضامنية مع فلسطين تنديدا بالهجمات الإسرائيلية
#فيديو #حرب_غزة",Real
214,2024-12-16,قناة النصيرات الإخبارية,🔴 إغلاق كامل لمستشفى كمال,🔴 إغلاق كامل لمستشفى كمال عدوان بعد انقطاع المحروقات وذلك نتيجة استمرار الحصار ومنع دخول الوقود.,Fake
215,2024-12-16,AJPalestine,استشهاد فلسطيني وإصابة آخرين في,"استشهاد فلسطيني وإصابة آخرين في قصف إسرائيلي استهدف مركز أبو شباك الصحي في جباليا البلد، شمالي قطاع غزة، فيما أعلنت وزارة الصحة تدمير الجيش الإسرائيلي المركز الصحي بشكل كامل
#الأخبار #حرب_غزة",Real
216,2024-12-16,AJPalestine,الزميل أحمد اللوح مصور الجزيرة,"الزميل أحمد اللوح مصور الجزيرة شهيدًا في غزة 
#إنفوغراف",Real
