Id,date,platform,title,News content,Label
433,2024-08-11 16:16:00,MisbarFC,الفيديو ليس لفرار مواطنين هندوس من بنغلاديش بسبب أعمال العنف الأخيرة,"تتداول حسابات على موقع التواصل الاجتماعي إكس، حديثًا، مقطع فيديو ادعى متداولوه أنه لآلاف من الهندوس وهم يحاولون الهروب من بنغلاديش، بسبب المذابح التي يرتكبها ضدهم الإسلاميين بالتزامن مع الاحتجاجات الأخيرة، حسبما ورد في الادعاء.

🚨🚨🚨 #بنغلاديش 🇧🇩



الاف الهندوس يحاولون الهروب من وطنهم #بنغلاديش بسبب المذابح التي يرتكبها ضدهم الاسلاميين. pic.twitter.com/A3g8wUJeKQ — حفريات ميديا (@hafryatmediaa) August 10, 2024",
434,2024-08-11 16:41:00,MisbarFC,الفيديو ليس لاستقبال أردوغان أبناء هنية الذين أُعلن عن اغتيالهم في إبريل الفائت,"تتداول حسابات وصفحات على موقعي التواصل الاجتماعي إكس وفيسبوك، حديثًا، مقطع فيديو ادّعى ناشروه أنّه يُظهر استقبال الرئيس التركي رجب طيب أردوغان، أبناء رئيس المكتب السياسي السابق لحركة حماس، إسماعيل هنية، الذين يفترض أنّ إسرائيل اغتالتهم في قطاع غزة، في 10 من إبريل/نيسان الفائت.

🚨🚨🚨اردوغان يستبقل ابناء اسماعيل هنية الذين قتلوا قبل 4 اشهر. pic.twitter.com/IrJujMRba9 — Hoda_jannat (@hodajannat) August 10, 2024",
435,2024-08-11 17:22:00,MisbarFC,صورة لاعب الأهلي محمود كهربا في المستشفى تعود لعام 2021 وليست حديثًا,تتداول حسابات على موقع التواصل الاجتماعي إكس، حديثًا، صورة ادعى ناشروها أنها لتعرض لاعب الأهلي المصري محمود كهربا لوعكة صحية مؤخرًا، دخل إثرها إلى المستشفى.,
436,2024-08-11 18:14:00,MisbarFC,الصورة مفبركة وليست لإشهار الطبيب المصري مجدي يعقوب إسلامه,تتداول حسابات وصفحات على مواقع التواصل الاجتماعي، حديثًا، صورة ادعت أنها لإشهار طبيب القلب المصري مجدي يعقوب إسلامه، يحمل فيها لافتة كُتب عليها عبارة الشهادتين.,
437,2024-08-11 18:38:00,MisbarFC,الفيديو من عام 2023 وليس لقصف حديث لقوات الدعم السريع على محلية كرري,"تتداول حسابات وصفحات على موقعي التواصل الاجتماعي إكس وفيسبوك، حديثًا، مقطع فيديو ادّعى متداولوه أنه للحظة إطلاق قوات الدعم السريع صواريخ وقصفها مناطق في محلية كرري، حديثًا.

تدوين كرري 🚨



📌 قوات المليشيا تقوم بقصف متعمد على أحياء محلية كرري المختلفة بالراجمات.



📌 وتجاوز القصف هذه الأيام محلية كرري، فيتم تدوين قرى شمال أمدرمان أيضا.



📌 ماتقوم به المليشيا القصد منه ترويع المواطنين الأبرياء، وتخريب الإستقرار في محلية كرري وجعلها منطقة عمليات عسكرية pic.twitter.com/4V639ZQI1Q — Mohamed Khalifa (@khal_alghlaba) August 10, 2024",
438,2024-08-11 19:18:00,MisbarFC,الجيش الإسرائيلي يروّج لمعلومات مضللة حول ضحايا مجزرة مدرسة التابعين في غزة,"قصف الجيش الإسرائيلي مدرسة التابعين في حي الدرج وسط مدينة غزّة، فجر يوم السبت 10 أغسطس/آب الجاري، وراح ضحية القصف الإسرائيلي أكثر من 100 شخص وأُصيب العشرات بجروح مختلفة في المدرسة التي لجأ إليه نازحون بسبب العمليات العسكرية المستمرّة في قطاع غزة.

أعلن الجيش الإسرائيلي مسؤوليته عن قصف المدرسة، إذ صرّح المتحدث باسمه، أفيخاي أدرعي، أن العملية نُفذت بناءً على توجيهات من هيئة الاستخبارات العسكرية والشاباك والقيادة الجنوبية للجيش. وادّعى أدرعي أن المدرسة كانت تُستخدم كمقر قيادة عسكري من قبل ""مخربين"" تابعين لحركة حماس، وأنها كانت تُستخدم لتنفيذ عمليات ضد القوات الإسرائيلية، وفق قوله.

الاحتلال ينشر أسماء ضحايا قُتلوا قبل مجزرة مدرسة التابعين

بعد وقوع المجزرة، أصدر الجيش الإسرائيلي قائمة بأسماء 19 شخصًا ادّعى أنهم من عناصر حركة حماس والجهاد الإسلامي، وقد “قُتلوا في القصف” الذي استهدف مدرسة التابعين.

إلا أن التحقيق في الأسماء المدرجة في القائمة، أظهر أنها تشمل ضحايا قُتلوا قبل هذا الهجوم، وأشخاصًا لا صلة لهم بحركة حماس أو الجهاد الإسلامي.



القائمة التي نشرها جيش الاحتلال على أنها تضم مسلحين قُتلوا في الهجوم على مدرسة التابعين

أدرج الجيش الإسرائيلي في قائمته اسم يوسف سيد الوادية، إلا أن مصادر فلسطينية أكدت أن الوادية راح ضحية قصف إسرائيلي قبل يومين من مجزرة مدرسة التابعين وفي مكان مختلف. وقد نشر أصدقاء ومعارف الوادية نعيًا له عبر وسائل التواصل الاجتماعي في الثامن من أغسطس الجاري، أي قبل يومين من وقوع المجزرة.



منشور ينعي يوسف الوادية قبل مجزرة التابعين بيومين

وتضمّنت قائمة الجيش الإسرائيلي صورة لشاب ادّعت أنه يُدعى منذر نصر ضاهر، وأنه أحد المستهدفين في مجزرة مدرسة التابعين. لكن بعد التحقيق، تبيّن أن الاسم الحقيقي للشاب هو منتصر نصر ضاهر، وهو مواطن مدنيّ راح ضحية قصف إسرائيلي مع شقيقته نعمة ضاهر داخل شقتهما بعد ظهر يوم الجمعة 9 أغسطس الجاري، أي قبل يوم واحد من المجزرة. وقد نشر أقاربه نعيًا له في مواقع التواصل الاجتماعي.



منشور نعي لمنتصر نصر ضاهر قبل مجزرة التابعين

وأفاد رئيس المرصد الأورومتوسطي لحقوق الإنسان، رامي عبده، بأن قائمة الجيش الإسرائيلي تضم أسماء أشخاص لا علاقة لهم بأي نشاط سياسي. من بين هذه الأسماء، محمد حامد الطيف، وهو مدير مدرسة سابق ووسيط في لجنة محلية، وليس له أي صلة بنشاطات سياسية.

وأضاف عبده أنه تم التعرف على عبد العزيز الكفارنة، وهو مدني من بيت حانون لا علاقة له بحركة حماس، وعبد الكريم حمد، وهو “رجل متدين متعاطف مع حماس لكنه لم يكن منضمًا لصفوفها”.

وأشار رئيس المرصد الأورومتوسطي إلى أن القائمة تشمل أربعة أفراد من عائلة الجعبري، مؤكدًا أنهم ""لا يمارسون أي نشاط سياسي أو عسكري""، إلى جانب إمام مسجد، وشخص من عائلة حبيب “كان على خلاف مع حماس”، وأستاذ جامعي من عائلة الكحلوت لم يشارك في أي عمل سياسي.

مصادر فلسطينية في القطاع أكدت أيضًا أن العديد من الأسماء المدرجة في القائمة هم دعاة وأساتذة جامعات لا علاقة لهم بأي نشاط عسكري.

Out of over 100 civilians that Israel cold-bloodedly killed, they singled out 19 and falsely claimed they were Hamas members. Four of them were from the Jaabari family, whom I personally know—they never engaged in any political or military activities. Another was an imam, one was… pic.twitter.com/GXAwiVnakC — Ramy Abdu| رامي عبده (@RamAbdu) August 10, 2024

وأدرج الجيش الإسرائيلي في قائمته اسم محمد حسن أبو سعدة، الذي كان يشغل منصب مدير أوقاف غزة، ويعمل كداعية وإمام. وانتشرت على مواقع التواصل الاجتماعي مقاطع فيديو تظهره وهو يخطب ويؤم المصلين سابقًا.

أكثر من 100 ضحية في قصف الاحتلال على مدرسة التابعين

حاول الاحتلال الإسرائيلي التغطية على المجزرة التي ارتكبها في مدرسة التابعين، والتي أسفرت عن أكثر من 100 ضحية وإصابة العشرات، من خلال نشر قائمة تضم أسماء أشخاص زعم أنهم من حركة حماس والجهاد الإسلامي.

وأشار المكتب الإعلامي الحكومي في قطاع غزة، عقب المجزرة، إلى أن الاحتلال استهدف النازحين بشكل مباشر أثناء تأديتهم صلاة الفجر، مما أدى إلى ارتفاع سريع في أعداد الضحايا. وأضاف المكتب الإعلامي أن حجم المجزرة وعدد الضحايا الكبير حال دون تمكن الفرق الطبية والدفاع المدني وفرق الإغاثة والطوارئ من انتشال الجثث بسرعة.

وأفاد شهود عيان كانوا بالقرب من المدرسة وقت القصف، أن الهجوم الإسرائيلي بدأ مباشرة بعد تكبيرة الإحرام خلال صلاة الفجر.

وأكد إسماعيل الثوابتة، المدير العام للمكتب الإعلامي الحكومي في غزة، أن القصف استهدف المدرسة بثلاثة صواريخ، كل منها يزن ألفي رطل من المتفجرات. وشدد على أن الجيش الإسرائيلي كان على علم بوجود النازحين داخل المدرسة، واصفًا رواية الجيش الإسرائيلي لما حدث بأنها ""مليئة بالأكاذيب والمعلومات المزيفة، وأنه يسعى من خلال بياناته الزائفة تبرير جرائمه في حق شعبنا"".

حماس تنفي مزاعم الاحتلال حول استهداف مسلحين في مجزرة مدرسة التابعين

عقب المجزرة، أصدرت حركة حماس بيانًا نفت فيه مزاعم الاحتلال الإسرائيلي بوجود مسلحين داخل مدرسة التابعين. وأكدت الحركة أن الجيش الإسرائيلي ""يحاول تبرير جريمته النكراء في ظل الانتقادات الدولية الواسعة، من خلال ادعائه الكاذب والمضلل أن 19 شهيدًا من بين أكثر من 100 من المدنيين قتلهم بدم بارد في مجزرة مدرسة التابعين، هم من نشطاء المقاومة"".

وأوضحت حماس أن هذه المزاعم لا أساس لها من الصحة، وأن القائمة تضم أطفالًا وموظفين مدنيين وأساتذة جامعات ورجال دين لا صلة لهم بأي نشاط سياسي أو عسكري.

وشددت الحركة على أن جميع ضحايا المجزرة كانوا مدنيين، ولم يكن بينهم أي مسلحين، وتم استهدافهم أثناء تأديتهم صلاة الفجر.

اقرأ/ي أيضًا

دون أدلة: وسائل إعلام تتبنى الراوية الإسرائيلية حول مجزرة مدرسة التابعين

ما حقيقة المزاعم التي نشرها الجيش الإسرائيلي حول الصحفي إسماعيل الغول بعد اغتياله؟",
439,2024-08-11 20:31:00,MisbarFC,الصورة ليست لحضور الناطق باسم القسام أبو عبيدة جنازة إسماعيل هنية في قطر,تتداول حسابات على موقع التواصل الاجتماعي إكس، حديثًا، صورة ادعى ناشروها أنها تُظهر حضور المتحدث باسم كتائب القسام، الذراع العسكري لحركة حماس، أبو عبيدة، عزاء إسماعيل هنية الذي أقيم في دولة قطر. كما زعمت أن أبو عبيدة يُدعى صهيب الكحلوت ويبث خطاباته العسكرية من استوديوهات قناة الجزيرة في الدوحة.,
440,2024-08-12 06:41:00,MisbarFC,فيديو الفيضانات في ولاية الخرطوم من عام 2020 وليس حديثًا,"تتداول حسابات على موقعي التواصل الاجتماعي إكس وفيسبوك، حديثًا، مقطع فيديو ادعى ناشروه أنه لفيضانات تشكّلت في حي مقرن في ولاية الخرطوم السودانية، إثر التهاطل الأخير للأمطار.

#عاجل: تقارير تفيد بأن منطقة مقرن #الخرطوم بدأت تتعرض للغرق نتيجة ارتفاع منسوب المياه، مما يثير القلق حول تأثير الفيضانات على الأحياء المجاورة.#صوت_السودان#السودان_المنسية pic.twitter.com/5aleZzrWv4 — صوت السودان 🇸🇩✌🏿 (@Voice_of_Sudan) August 10, 2024",
441,2024-08-12 08:16:00,MisbarFC,جندي إسرائيلي يحمل قطة في غزة: صورة مضللة عن واقع الحيوانات خلال الحرب على القطاع,"نشر حساب إسرائيل بالعربية في 22 يوليو/تموز الفائت، صورة لجندي إسرائيلي يحمل قطة صغيرة وسط قطاع غزة، مع تعليق ""الإنسانية تتجلى حتى في ساحة المعركة""، في إشارة لإنسانية جنود الاحتلال في التعامل مع الحيوانات خلال الحرب على غزة.



حساب إسرائيل بالعربية على إكس ينشر صورة جندي يحمل قطة ويدعي أنّها تعطس لإظهار إنسانية الجيش الإسرائيلي المزعومة

لكن خلال الحرب التي انطلقت منذ السابع من أكتوبر/تشرين الأول الفائت، وجد ""مسبار"" أنّ الجيش الإسرائيلي تسبب في قتل حيوانات وتجويعها.

إذ أقدم جيش الاحتلال في شهر فبراير/شباط الفائت، على تدمير حديقة الحيوانات في حي الزيتون شرقي مدينة غزة، ومنع طاقم البلدية من الوصول إليها، كما أصيب عاملين بها ومُنع وصول الطعام الخاص بالحيوانات ما تسبب في نفوقها جوعًا.

ووفقًا لبيان بلدية غزة فإن الحديقة تضم نحو 100 حيوان بين أليف وشرس.

القصف الإسرائيلي يطاول حدائق الحيوان

قال مدير عام المياه والبيئة في بلدية غزة، أنور الجندي، أن معظم حيوانات الحديقة في مدينة غزة ماتت وتعفنت ولم يتبق منها سوى أسد ولبؤة وبعض الحيوانات الصغيرة التي تحملت الجوع والعطش لكنها هزيلة كالهياكل العظمية. وأضاف خلال حوار له مع قناة الجزيرة في نوفمبر/تشرين الثاني الفائت، أنه رغم مناشدات البلدية لإسعاف حيوانات الحديقة، لم تتجاوب قوات الاحتلال ولم تسمح بالتنسيق أو الوصول إليها.

وقد حاصر الجيش الإسرائيلي حديقة الحيوانات بحي البرازيل شرقي مدينة رفح جنوبي قطاع غزة، فخضع مالكو الحديقة لأوامر الجيش الإسرائيلي بإخلاء المناطق الشرقية وضلت ثلاثة اسود محتجزة في الأقفاص دون طعام ولا شراب نتيجة تعذر عملية إجلائهم بسبب شدة القصف وعدم توفر معدات خاصة للنقل.

ويؤكد فتحي جمعة صاحب حديقة حيوانات في رفح، أنه تمكن من إجلاء بعض الحيوانات لكن لم يجد الوقت الكافي لإجلاء بقية الأسود. وأكد أن الحيوانات التي تم إجلاؤها لوسط القطاع معرضة للنفوق بسبب عدم توفر الطعام. كما بين في حوار مع وكالة الأناضول، في 24 مايو/أيار الفائت، أن الأشبال الثلاثة التي ولدت في الحديقة نفقت بسبب الجوع.



تقرير وكالة الأناضول حول تهديد الحرب على غزة للحيوانات في حديقة رفح

وليست المرة الأولى التي يتسبب فيها الاحتلال في نفوق وجوع الحيوانات في القطاع، فقد أدى القصف المكثف على محيط حديقة حيوان ""غابة الجنوب"" في مدينة رفح سنة 2014، في منع مالكها من إطعام الحيوانات والاعتناء بها مما تسبب في نفوق عدد كبير منها.

وقد أعرب محمد عويضة مالك الحديقة في حديث مع الأناضول، عن أسفه لنفوق 70 من حيواناته بسبب الجوع وعدم توفر الدواء والرعاية الصحية اللازمة على مدار سنوات الحصار.

وبسبب الجوع وغياب الطعام أصبحت القطط والكلاب تقتات على جثث الحيوانات النافقة وحتى على أشلاء ضحايا القصف والقنص. وهو ما وثقته وسائل إعلام ونشطاء في غزة.

كما تسبب القصف الإسرائيلي العنيف للمباني في غزة في نفوق العديد من الحيوانات الأليفة تحت الأنقاض، ما عدا تلك التي تمكن الفلسطينيون من إنقاذها.



شاب فلسطيني يحمل كلبه أثناء مغادرته منطقة تعرضت للقصف في أعقاب غارات جوية إسرائيلية ليلية في مدينة غزة في 11 أكتوبر 2023

منظمات وجمعيات تطالب بحماية حيوانات غزة

في شهر مارس/آذار الفائت، أعربت منظمة الأغذية والزراعة للأمم المتحدة عن قلقها الشديد بشأن الخسائر الكبيرة في الثروة الحيوانية بغزة على اعتبار أهميتها في عيش وبقاء الأسر في القطاع. واعتبرت أن توفير أعلاف الحيوانات ليس مجرد وسيلة لاستدامة سبل العيش الريفية أو أصل اقتصادي للأسر المتضررة فحسب بل كذلك للحفاظ على حياة الحيوانات التي تملكها الأسر وعلى إنتاجيتها.

من جانبها أرسلت منظمة بيتا (Peta) التي تعنى بالمعاملة الأخلاقية للحيوانات رسالة للأمين العام للأمم المتحدة أنطونيو غوتيريس تطالبه فيها بالاهتمام أيضًا بالحيوانات في غزة وضمان وصول المساعدات إليها، مبينة أن شركاءها مستعدون لتقديم كل المساعدات الممكنة كما فعلت تمامًا مع أوكرانيا لمساعدة الحيوانات التي تعاني.



منظمة “بيتا” تطالب الأمم المتحدة بحناية الحيوانات في غزة

وأوضحت المنظمة أن الحيوانات النازحة والمتروكة والمصابة في غزة بحاجة ماسة إلى المساعدة مكالبة بإمدادات إغاثة بيطرية.

بدوره يعمل الطبيب البيطري المصري أمير خليل على مشاركة المنظمة النمساوية ""فور باوز"" التي تعمل على إنقاذ الحيوانات من أماكن الحروب في خطتها الموضوعة لإنقاذ حيوانات غزة. وكانت المنظمة قد أجلت سابقا 40 حيوانًا من حديقة الحيوان برفح.

وسط شح الإمدادات الغذائية يسعى مجموعة من المتطوعون إلى إنقاذ قطط الشوارع من الإبادة جوعًا. وقد اختار الشاب ""فضل إسماعيل نبهان"" وهو مربي حيوانات الاعتناء بالقطط وإطعامها لينقذها من الموت المحتم. ويقول الشاب في حديثه لقناة الجزيرة إنه استجاب لنداءات إغاثة القطط في محيط مستشفى فخاطر بنفسه وحمل على عاتقه مسؤولية إطعامها والإنفاق عليها.



الفلسطينية سهاد أبو دقة تعتني بقطتين رغم الظروف الصعبة والصعوبات المالية والهجمات الإسرائيلية المستمرة على خان يونس (Getty)

كما عمل الطبيب البيطري عائد أبو نجم على إنشاء مأوى للقطط المنزلية في مدينة رفح، بعد أن تشردوا في الشوارع بسبب فقدان مالكيهم لمنازلهم وعدم تمكنهم من توفير الطعام اللازم.

ولئن يضطر الفلسطينيون إلى النزوح من بلدة لأخرى تاركين منازلهم وممتلكاتهم وراءهم وعلى الرغم من مشقة النزوح ومخاطره لم يفرط العديد من الفلسطينيين في قططهم التي حملوها في رحلة البحث عن ملاذ آمن.

تجدر الإشارة إلى أن العدوان الإسرائيلي على قطاع غزة متواصل منذ السابع من أكتوبر الفائت، وقد ارتفع عدد ضحايا الحرب الإسرائيلية الى 39 الفًا و145 شهيدًا و90 ألفًا و275 مصابًا، وفقًا لإحصائيات وزارة الصحة الفلسطينية.

اقرأ/ي أيضًا

عكس ادعاءاته بالمعاملة الإنسانية: تقارير تثبت تعمد الجيش الإسرائيلي استهداف الأطفال في غزة

استهداف النساء الفلسطينيات في الحرب على غزة: دلائل تدحض الرواية الإسرائيلية",
442,2024-08-12 09:04:00,MisbarFC,الفيديو لرسو سفينة حربية أميركية في قبرص وليس في مرفأ بيروت,"تتداول حسابات على موقعي التواصل الاجتماعي إكس وفيسبوك، حديثًا، مقطع فيديو ادّعى ناشروه أنّه يظهر تحول مرفأ بيروت إلى قاعدة عسكرية أميركية ترسو فيها البوارج الأميركية، التي قدمت إلى المنطقة لحماية إسرائيل.

🚨 مرفأ بيروت أصبح قاعدة عسكرية أمريكية🚨



البوارج الحربية الأمريكية التي قدمت لحماية إسرائيل ترسي الآن في مرفأ ميناء بيروت في لبنان 😎



منشنو لي على حسن نصر الله وقولوا له إفتح شباب بيتك وتشوف الأهداف قدامك لا عاد تروح بعيد 😅 pic.twitter.com/uX4OCTehjy — دونالد ترامب (Informal) (@DonaldTrumpAOCC) August 10, 2024",
