Id,date,platform,title,News content,Label
82,2025-04-07,AJPalestine,مسؤولة منظمة أنقذوا الأطفال بغزة,"مسؤولة منظمة أنقذوا الأطفال بغزة للجزيرة: لا مكان آمنا للأطفال والمدنيين والطواقم الصحية في قطاع غزة
#الجزيرة",Real
83,2025-04-07,AJPalestine,خمسون ألف محاصر في رفح,"خمسون ألف محاصر في رفح لا يعرفون مصيرهم
#حرب_غزة #فوق_السلطة",Real
84,2025-04-07,AJPalestine,المكتب الإعلامي الحكومي بغزة: -,"المكتب الإعلامي الحكومي بغزة: 
- محافظة #رفح تعيش كارثة إنسانية شاملة بفعل الإبادة الجماعية التي يرتكبها الاحتلال
- الاحتلال دمر بالكامل أكثر من 90% من منازل محافظة #رفح و85% من بنيتها التحتية
- إغلاق الاحتلال المعابر يفاقم الأزمة الإنسانية ويمنع وصول الوقود لمضخات المياه",Real
85,2025-04-07,AJPalestine,شكل ناشطون داعمون لفلسطين عرضا,"شكل ناشطون داعمون لفلسطين عرضا بآلاف الأحذية خلال مظاهرة بالعاصمة الأمريكية واشنطن، وذلك لإحياء يوم الطفل الفلسطيني والتذكير بـ 17.400 طفل قتلوا في غزة
#حرب_غزة #فيديو",Real
86,2025-04-07,AJPalestine,استهدفت غارة إسرائيلية منزلاً لعائلة,"استهدفت غارة إسرائيلية منزلاً لعائلة النفار وسط مدينة خان يونس جنوبي القطاع، ما أسفر عن استشهاد 6 أشخاص، بينهم سيدتان، وإصابة أكثر من 28 فلسطينيناً بجروح متفاوتة
#الأخبار #حرب_غزة",Real
87,2025-04-07,AJPalestine,استشهاد الأسير تيسير سعيد صبابة,"استشهاد الأسير تيسير سعيد صبابة من شمال قطاع غزة في سجون الاحتلال
#الجزيرة",Real
88,2025-04-07,AJPalestine,مسيرة في مدينة إسطنبول للمطالبة,"مسيرة في مدينة إسطنبول للمطالبة بوقف الحرب الإسرائيلية على قطاع غزة ورفع الحصار وإيصال المساعدات
#الجزيرة #الأخبار",Real
89,2025-04-07,MisbarFC,**#مسبار_المغرب**** | ✅ ** تجمّع,"**#مسبار_المغرب**** | ✅
**
تجمّع عشرات الآلاف من المتظاهرين في العاصمة المغربية #الرباط يوم أمس الأحد، احتجاجًا على استمرار الحرب في غزة، ومطالبين بإسقاط التطبيع مع إسرائيل. ورفع المشاركون الأعلام الفلسطينية والمغربية، كما حمل بعضهم صورًا لضحايا العدوان في #غزة.",Fake
90,2025-04-07,MisbarFC,**#مسبار_مصر**** | **📌 الصورة ليست,**#مسبار_مصر**** | **📌 الصورة ليست لإغلاق مصر #معبر_رفح بتركيب جدار إسمنتي حديثًا، بل تعود لإزالة الحواجز الإسمنتية تمهيدًا لفتح معبر رفح وإدخال المساعدات إلى #غزة عام 2023.,Fake
91,2025-04-07,AJPalestine,"""العطش سلاحا في غزة"".. جيش","""العطش سلاحا في غزة"".. جيش الاحتلال الإسرائيلي يوقف تدفق المياه من شركة ""مكوروت"" الإسرائيلية إلى قطاع غزة ما أدى فعليا إلى قطع 70% من إجمالي إمدادات المياه
#الجزيرة #فيديو",Real
92,2025-04-08,MisbarFC,**#مسبار_مصر**** | **🟥 الفيديو من,"**#مسبار_مصر**** | **🟥 الفيديو من نوفمبر 2023، ويُظهر جمهور نادي #الأهلي_المصري وهو يهتف لفلسطين خلال مباراة في استاد القاهرة، عقب شن الاحتلال الإسرائيلي عدوانه على #غزة في 7 أكتوبر من العام ذاته.

**للمزيد: ****https://msbr.co/w5ko1**",Fake
93,2025-04-08,MisbarFC,**#مسبار_فلسطين**** | **🔴 الصور المتداولة,"**#مسبار_فلسطين**** | **🔴 الصور المتداولة تُظهر مخيمات تعود إلى مشروع قديم في شمالي #سوريا، وليست لاستقبال لاجئين فلسطينيين من #غزة.

اقرأ أكثر: https://msbr.co/2kysc",Fake
94,2025-04-08,AJPalestine,أبرزها غزة واليمن وإيران وتركيا..,"أبرزها غزة واليمن وإيران وتركيا.. لقاء بين ترمب ونتنياهو في واشنطن لبحث ملفات عدة
#الجزيرة #الأخبار",Real
95,2025-04-08,tibianps,صفحة تابعة لمخا،برات الاحتلال تنشر,"صفحة تابعة لمخا،برات الاحتلال تنشر توجيهات لمسيرات في غزة
🚨احذر🚨",Fake
96,2025-04-08,AJPalestine,عملية انتشال طاقم الدفاع المدني,"عملية انتشال طاقم الدفاع المدني مصابا تحت زخات الرصاص خلال عملية الاحتلال في تل السلطان غرب رفح
#فيديو #حرب_غزة",Real
97,2025-04-08,AJPalestine,مسؤولون أمميون: أكثر من 2.1,"مسؤولون أمميون: أكثر من 2.1 مليون شخص محاصرون ويتم قصفهم وتجويعهم في #غزة
#الجزيرة #الأخبار",Real
98,2025-04-08,AJPalestine,لتجنب اعتقاله بموجب مذكرة الاعتقال,"لتجنب اعتقاله بموجب مذكرة الاعتقال الدولية.. مسار طويل اتخذه نتنياهو للسفر إلى واشنطن 
#رقمي #حرب_غزة",Real
99,2025-04-08,AJPalestine,استشهاد الصحفي أحمد منصور متأثرا,"استشهاد الصحفي أحمد منصور متأثرا بإصابته جراء قصف الاحتلال لخيمة صحفيين بمستشفى ناصر بخان يونس
#حرب_غزة",Real
100,2025-04-08,AJPalestine,"حـ.ـماس: ""اعتقال أمن السلطة بالضفة","حـ.ـماس: ""اعتقال أمن السلطة بالضفة مشاركين في مسيرات نصرة غزة مؤشر خطير وسلوك يخدم أهداف الاحتلال""
#الجزيرة",Real
101,2025-04-08,AJPalestine,عاجل | مراسل #الجزيرة: 5,عاجل | مراسل #الجزيرة: 5 شهداء ومصابون في غارة إسرائيلية على منزل بمشروع بيت لاهيا شمالي قطاع غزة,Real
102,2025-04-08,AJPalestine,الرئاسة المصرية: - قادة #مصر,"الرئاسة المصرية:
- قادة #مصر وفرنسا والأردن ناقشوا في اتصال مع الرئيس ترمب ضمان وقف عاجل لإطلاق النار بقطاع غزة
- قادة #مصر وفرنسا والأردن والولايات المتحدة أكدوا في الاتصال ضرورة استئناف وصول المساعدات لغزة",Real
103,2025-04-08,AJPalestine,أبرز ما تناوله الإعلام الإسرائيلي,"أبرز ما تناوله الإعلام الإسرائيلي لآخر تطورات الأحداث في منطقة الشرق الأوسط
#الأخبار
#حرب_غزة",Real
104,2025-04-08,AJPalestine,شبكات | القسـ.ـام تقصف أسدود,"شبكات | القسـ.ـام تقصف أسدود

#شبكات
#حرب_غزة",Real
105,2025-04-09,MisbarFC,#مسبار_إنجلترا | ✅ تظاهر مؤيدون,#مسبار_إنجلترا |  ✅ تظاهر مؤيدون لفلسطين أمام وزارة الدفاع البريطانية يوم أمس الثلاثاء، مطالبين الحكومة البريطانية بفرض حظر على تصدير الأسلحة لإسرائيل بسبب جرائمها في #غزة.,Fake
106,2025-04-09,MisbarFC,**#مسبار_تفاعلي**** ⚡️|** صور متداولة على,"**#مسبار_تفاعلي**** ⚡️|** صور متداولة على أنّها لمخيّمات جديدة في #سوريا مخصّصة لاستقبال لاجئين فلسطينيين من قطاع غزة.. هل تعرفون ما حقيقتها؟

**ننتظر إجاباتكم في التعليقات، عبر الرابط ⬇️
****https://www.facebook.com/photo/?fbid=1177057180544319&set=a.742072647376110**",Fake
107,2025-04-09,MisbarFC,** ****#مسبار_صحيح**** | **✅ قال,"** ****#مسبار_صحيح****   | **✅ قال الرئيس الإندونيسي ""نحن مستعدون لإجلاء الجرحى، والمصابين بالصدمات، واليتامى"". وأوضح أن استقبالهم سيكون مؤقتًا، إلى حين تعافيهم الكامل من إصاباتهم، وعودة الأوضاع في #غزة إلى حالة من الأمان تتيح لهم الرجوع.",Fake
108,2025-04-09,AJPalestine,غزة تودّع شهداءها بدموع الفقد,"غزة تودّع شهداءها بدموع الفقد ووجع القلب في مشهد لا يتوقف وسط استمرار حرب الإبادة الإسرائيلية على القطاع
#الجزيرة #ألبوم",Real
109,2025-04-09,AJPalestine,غوتيريش يرفض مقترحا إسرائيليا للتحكم,"غوتيريش يرفض مقترحا إسرائيليا للتحكم في مساعدات غزة
#الأخبار
#حرب_غزة",Real
110,2025-04-09,AJPalestine,الخارجية الأمريكية: - السبب الرئيسي,"الخارجية الأمريكية:
- السبب الرئيسي لعدم تدفق المساعدات إلى قطاع غزة هو استئناف القتال
- نرغب في رؤية وقف إطلاق نار في غزة ووقف المعاناة لكن حمـ.ـاس هي من أدارت ظهرها للاتفاق
- اطلعنا على تقارير عن مقتل فتى فلسطيني أمريكي في الضفة الغربية وهناك تحقيق في الأمر
- الجيش الإسرائيلي يقول إن مقتل الفتى الفلسطيني الأمريكي بالضفة كان ضمن عملية مكافحة الإرهاب",Real
111,2025-04-09,AJPalestine,طلاب يتظاهرون في جامعات جزائرية,"طلاب يتظاهرون في جامعات جزائرية رفضا للحرب الإسرائيلية على غزة
#فيديو #الجزيرة",Real
112,2025-04-09,AJPalestine,وقفة احتجاجية أمام نقابة الصحفيين,"وقفة احتجاجية أمام نقابة الصحفيين في القاهرة تضامنا مع غزة
#فيديو #حرب_غزة",Real
113,2025-04-09,AJPalestine,المتحدث العسكري باسم أنصـ.ـار الله:,"المتحدث العسكري باسم أنصـ.ـار الله: العدوان الأمريكي شن ضربات على العديد من المواقع مما أدى لسقوط ضحايا مدنيين. وأشار إلى إسقاط طائرة أمريكية من نوع ""إم كيو 9"" أثناء قيامها بعمل معاد
#الأخبار #حرب_غزة",Real
114,2025-04-09,MisbarFC,**#مسبار_اليمن**** | **🟥 الفيديو ليس,**#مسبار_اليمن**** | **🟥 الفيديو ليس لقصف أميركي على مواقع ومخازن لـ #الحوثيين في #صنعاء كما ادعى ناشروه، بل يوثق قصفًا إسرائيليًّا على قطاع غزة في مارس 2025.,Fake
115,2025-04-09,AJPalestine,حصلت الجزيرة على صور تظهر,"حصلت الجزيرة على صور تظهر تكدس المئات من شاحنات المساعدات الإنسانية جنوب مدينة العريش المصرية بعد منعها من الوصول إلى مدينة غزة.. يأتي هذا في وقت تواصل فيه إسرائيل منع وصول أي مساعدات من الدخول للقطاع للأسبوع الخامس على التوالي | تقرير: أحمد جرّار
#الأخبار #حرب_غزة",Real
116,2025-04-09,AJPalestine,211 شهيدًا صحفيًا خلال #حرب_غزة,211 شهيدًا صحفيًا خلال #حرب_غزة,Real
117,2025-04-09,AJPalestine,عاجل | مراسل #الجزيرة: 9,عاجل | مراسل #الجزيرة: 9 شهداء ونحو 35 مصابا في قصف إسرائيلي على منزل في شارع #بغداد بحي الشجاعية شرقي مدينة غزة,Real
118,2025-04-09,AJPalestine,مدير المستشفيات الميدانية بوزارة الصحة,"مدير المستشفيات الميدانية بوزارة الصحة في غزة للجزيرة: 
- يجب فتح المعابر فورا لإدخال الغذاء والماء والدواء
- لا نجد أدوية لعلاج أطفالنا المرضى في القطاع
- أطفال غزة يعانون من أمراض عدة دون وجود علاج
- انتشار الإسهال والتهاب الكبد الوبائي بين أطفال غزة بسبب انعدام المياه النظيفة والطعام الجيد
- أغلب الجرحى يصلون للمستشفيات وهم بحالة حرق كامل وإسرائيل تستخدم أسلحة جديدة
#الجزيرة",Real
119,2025-04-10,AJPalestine,يسرائيل هيوم عن قائد سلاح,"يسرائيل هيوم عن قائد سلاح الجو: سنفصل جنود الاحتياط النشطين الموقعين على عريضة تطالب بإعادة المختطفين من غزة
#الجزيرة",Real
120,2025-04-10,AJPalestine,سي إن إن عن جنود,"سي إن إن عن جنود إسرائيليين: تدمير منهجي لممتلكات الفلسطينيين لإقامة منطقة عازلة في قطاع غزة
#الجزيرة",Real
121,2025-04-10,AJPalestine,هيئة البث الإسرائيلية: - رئيس,"هيئة البث الإسرائيلية: 
- رئيس الأركان يصدق على قرار فصل جنود احتياط نشطين وقعوا عريضة احتجاج بشأن غزة
- عن الجيش: معظم موقعي عريضة الاحتجاج ليسوا أعضاء في خدمة الاحتياط النشطة
#الجزيرة",Real
122,2025-04-10,AJPalestine,المتحدثة باسم مكتب الأمم المتحدة,"المتحدثة باسم مكتب الأمم المتحدة للشؤون الإنسانية في غزة: لا مكان آمنا في القطاع
#الجزيرة #الأخبار",Real
123,2025-04-10,MisbarFC,#مسبار_فلسطين | 🟥 يعود مقطع,"#مسبار_فلسطين | 🟥 يعود مقطع الفيديو إلى يوليو عام 2024، للحظة هدم الاحتلال الإسرائيلي للجزء المتبقي من معبر رفح الحدودي من الناحية الفلسطينية في قطاع #غزة، وذلك بعد سيطرته على المكان، حينها.

تفاصيل أوفى: https://msbr.co/8xnbz",Fake
124,2025-04-10,MisbarFC,**#مسبار_صحيح**** | ✅ **وقع مئات,"**#مسبار_صحيح**** | ✅ **وقع مئات الطيارين الإسرائيليين المتقاعدين، إلى جانب عدد من جنود الاحتياط في سلاح الجو، عريضة نُشرت اليوم الخميس تدعو لإتمام صفقة تبادل للإفراج عن الأسرى الإسرائيليين، ولو تطلّب الأمر وقف الحرب، ذلك رغم التحذيرات والضغوط من قياداتهم.

#حرب_غزة #غزة",Fake
125,2025-04-10,AJPalestine,أ. ف. ب عن وزير,"أ. ف. ب عن وزير الخارجية الإسرائيلي: اعتراف فرنسا بدولة فلسطين سيكون مكافأة للإرهاب
#الجزيرة",Real
126,2025-04-10,AJPalestine,وزير الخارجية الإسرائيلي: الاعتراف الأحادي,وزير الخارجية الإسرائيلي: الاعتراف الأحادي بدولة فلسطينية وهمية من أي دولة مكافأة للإرهاب وتعزيز لحمـ.ـاس,Real
127,2025-04-10,AJPalestine,تظاهرة في تونس من أجل,"تظاهرة في تونس من أجل غزة وتنديدا باستمرار العدوان الإسرائيلي ورفضا للتطبيع معه
#الجزيرة #ألبوم",Real
128,2025-04-10,AJPalestine,60 ألف طفل في قطاع,"60 ألف طفل في قطاع غزة تتهددهم مضاعفات صحية خطيرة بسبب معاناتهم من سوء التغذية
#حرب_غزة",Real
129,2025-04-10,AJPalestine,مدير عام صحة غزة: الاحتلال,"مدير عام صحة غزة: الاحتلال يقتل الفلسطينيين في القطاع بشكل عشوائي ويستمتع بذلك
#الأخبار
#حرب_غزة",Real
130,2025-04-10,AJPalestine,أطفال فلسطينيون ينتظرون الحصول على,"أطفال فلسطينيون ينتظرون الحصول على المياه في مدينة غزة
#الجزيرة #ألبوم",Real
131,2025-04-11,AJPalestine,ترمب وويتكوف يتحدثان عن صفقة,"ترمب وويتكوف يتحدثان عن صفقة محتملة في غزة.. ما الذي غيّر المعادلة الآن؟
#الأخبار
#حرب_غزة",Real
132,2025-04-11,AJPalestine,صبغة حمراء في بركة السفارة,"صبغة حمراء في بركة السفارة الأمريكية بلندن احتجاجا على الحرب الإسرائيلية على قطاع غزة
#فيديو #الجزيرة",Real
133,2025-04-11,AJPalestine,الأونروا: - تقديرات بنزوح نحو,"الأونروا: 
- تقديرات بنزوح نحو 400 ألف شخص في قطاع غزة بعد انهيار وقف إطلاق النار
- النازحون في قطاع غزة يعانون من أطول فترة انقطاع للمساعدات منذ بدء الحرب
- ندعو إلى وقف إطلاق نار فوري في غزة والإفراج عن جميع المختطفين وضمان تدفق المساعدات دون عوائق
#الجزيرة",Real
134,2025-04-11,MisbarFC,**#مسبار_إنجلترا**** 🎥 | **سكب نشطاء,**#مسبار_إنجلترا**** 🎥 | **سكب نشطاء من منظمة السلام الأخضر صبغة حمراء في بركة أمام السفارة الأميركية في #لندن، لتسليط الضوء على الضحايا والدمار في #غزة، نتيجة استمرار الدعم الأميركي لإسرائيل بالأسلحة والذخائر.,Fake
135,2025-04-11,AJPalestine,استمرار الحرب في غزة يفضح,"استمرار الحرب في غزة يفضح تقاعس العالم ويحرج الأنظمة العربية والإسلامية | تقرير: فوزي بشرى
#الأخبار
#حرب_غزة",Real
136,2025-04-11,AJPalestine,صحة غزة: العجز في الأدوية,"صحة غزة: العجز في الأدوية والمستهلكات الطبية وصل مستويات خطيرة
#الجزيرة",Real
137,2025-04-11,AJPalestine,كيف يلازم الخوف المواطن الغزاوي؟..,"كيف يلازم الخوف المواطن الغزاوي؟.. خلال أربع وعشرين ساعة⁣ ترصد الجزيرة جزءا مما يعيشه أهل قطاع غزة.
#الجزيرة",Real
138,2025-04-11,AJPalestine,قراءة عسكرية | ما مآلات,"قراءة عسكرية | ما مآلات إقالة جنود إسرائيليين وقعوا عريضة ضد الحرب؟
#الأخبار
#حرب_غزة",Real
139,2025-04-11,AJPalestine,أكثر من 20 شهيدا في,"أكثر من 20 شهيدا في قطاع #غزة خلال يوم واحد، وفصل نحو ألف جندي احتياط بسلاح الجو الإسرائيلي طالبوا بوقف #حرب_غزة⁣
الخبر في قصة بـ #إيجاز",Real
140,2025-04-11,AJPalestine,معاريف عن بن غفير: -,"معاريف عن بن غفير:
- علينا قصف مخازن الغذاء ومولدات الكهرباء في غزة
- مصلحة حمـ.ـاس في الحفاظ على الرهائن ولإعادتهم إلى الديار علينا أن نخضعها لسيطرتنا
- هناك خلافات عدة بيني ورونين بار وأؤيد حق رئيس الوزراء في اختيار رئيس جديد لجهاز الشاباك
#الجزيرة",Real
141,2025-04-11,AJPalestine,ترمب: نحقق تقدما بشأن استعادة,"ترمب: نحقق تقدما بشأن استعادة الرهائن في غزة

#الأخبار
#حرب_غزة",Real
142,2025-04-12,MisbarFC,#ألبوم_إخباري | 📸 ريف دمشق،,"#ألبوم_إخباري | 📸 ريف دمشق، سوريا (11 إبريل 2025)

شهدت بلدة السبينة في ريف دمشق مظاهرة شارك فيها عشرات الفلسطينيين والسوريين، أعربوا خلالها عن تضامنهم مع أهالي قطاع غزة، ودعوا إلى وقف فوري للحرب الإسرائيلية على القطاع.",Fake
143,2025-04-12,MisbarFC,#مسبار_فلسطين ✅ | تنوّعت شكاوى,"#مسبار_فلسطين ✅ | تنوّعت شكاوى الصحافيين في غزة بين تجاهل ""بي بي سي"" الرد على مطالباتهم رغم إرسال الإقرارات المالية، وبين تسلّمهم دفعات جزئية لا تغطي كامل المستحقات.",Fake
144,2025-04-12,MisbarFC,#مسبار_فلسطين | 🔵 تسببت الهجمات,#مسبار_فلسطين | 🔵 تسببت الهجمات الإسرائيلية المتواصلة على غزة في شلّ خدمات الدفاع المدني بشكل كبير، ما أعاق تنفيذ عمليات البحث والإنقاذ وسط الدمار الهائل والإبادة المستمرة.,Fake
145,2025-04-12,AJPalestine,في انتهاك جديد.. أفيخاي أدرعي,"في انتهاك جديد.. أفيخاي أدرعي يتجول داخل أراضٍ سورية تحتلها بلاده
#رقمي #حرب_غزة",Real
146,2025-04-12,AJPalestine,قيادي في حمـ.ـاس للجزيرة: الحركة,"قيادي في حمـ.ـاس للجزيرة: الحركة منفتحة على أي مقترحات جديدة من شأنها وقف إطلاق النار
#الأخبار
#حرب_غزة",Real
147,2025-04-12,AJPalestine,وزير الخارجية التركي: ندعو إلى,"وزير الخارجية التركي: ندعو إلى إقامة دولة فلسطينية على حدود عام 1967
#الجزيرة #الأخبار",Real
148,2025-04-12,AJPalestine,مسيرة داعمة لفلسطين في شوارع,"مسيرة داعمة لفلسطين في شوارع مدينة حلب
#الجزيرة #فيديو",Real
149,2025-04-12,AJPalestine,صوماليون يتظاهرون رفضًا لمجازر غزة,"صوماليون يتظاهرون رفضًا لمجازر غزة ودعمًا لفلسطين
#الجزيرة #فيديو",Real
150,2025-04-12,AJPalestine,مسيرات دعم للطواقم الطبية الفلسطينية,"مسيرات دعم للطواقم الطبية الفلسطينية في طنجة ومراكش بالمغرب
#فيديو #حرب_غزة",Real
151,2025-04-12,AJPalestine,عاجل | الأونروا: - جميع,"عاجل | الأونروا: 
- جميع الإمدادات الأساسية تنفد في غزة وهذا يعني أن الرضع والأطفال ينامون جائعين
- بعد 6 أسابيع من الحصار الإسرائيلي أوشك مخزون الغذاء على النفاد وأغلقت المخابز والجوع ينتشر
- لا بد من اتخاذ إجراءات فورية لمنع تفاقم الأزمة الإنسانية",Real
152,2025-04-12,AJPalestine,عاجل | مصادر فلسطينية: الاحتلال,عاجل | مصادر فلسطينية: الاحتلال يجبر عائلة على هدم منزلها ببلدة العيساوية بالقدس المحتلة بذريعة البناء دون ترخيص,Real
153,2025-04-12,AJPalestine,مصادر في الجيش الإسرائيلي لصحيفة,"مصادر في الجيش الإسرائيلي لصحيفة جيروزالم بوست: الأمر قد يستغرق عاما كاملا أو حتى سنوات للقضاء تماما على حمـ.ـاس
#حرب_غزة",Real
154,2025-04-12,AJPalestine,عاجل | مراسل #الجزيرة: مصابان,عاجل | مراسل #الجزيرة: مصابان في قصف من مسيرة إسرائيلية وسط مدينة خان يونس جنوبي قطاع غزة,Real
155,2025-04-13,MisbarFC,#مسبار_سوريا | 🟥 يعود الفيديو,"#مسبار_سوريا | 🟥 يعود الفيديو المتداول للصحفي الفلسطيني معتصم سقف الحيط، الذي صوره خلال تغطيته لعملية هدم قوات الاحتلال الإسرائيلي قاعة أفراح ومنشآت فلسطينية في قرية بيت لقيا، الواقعة غرب من مدينة رام الله، في الثامن من إبريل الجاري.

تفاصيل أوفى: https://msbr.co/t0wxz",Fake
156,2025-04-13,MisbarFC,**#مسبار_فلسطين**** | 📌** الصورة لقصف,"**#مسبار_فلسطين**** |  📌** الصورة لقصف نفّذه جيش الاحتلال الإسرائيلي على #مستشفى_المعمداني في 17 أكتوبر 2023، وليست من القصف الأخير على المستشفى فجر اليوم.

اقرأ بقيّة التفاصيل: https://msbr.co/1gtfj",Fake
157,2025-04-13,MisbarFC,**#مسبار_صحيح****✅| **هاجم يائير نتنياهو نجل,**#مسبار_صحيح****✅| **هاجم يائير نتنياهو نجل رئيس حكومة الاحتلال الإسرائيلي بنيامين نتنياهو، الرئيس الفرنسي إيمانويل ماكرون، عقب إعلان الأخير دعم بلاده إقامة دولة فلسطينية، موجهًا له شتيمة عبر منصة إكس.,Fake
158,2025-04-13,AJPalestine,مشاهد توثق تدخل الشرطة الإيطالية,"مشاهد توثق تدخل الشرطة الإيطالية لفض تظاهرة داعمة لفلسطين ورافضة للعدوان الإسرائيلي على #غزة بمدينة ميلانو
#حرب_غزة #فيديو",Real
159,2025-04-13,AJPalestine,لحظة إبلاغ عائلة فلسطينية باستشهاد,"لحظة إبلاغ عائلة فلسطينية باستشهاد ابنها عقب وصوله إلى المستشفى المعمداني بمدينة غزة
#الجزيرة #فيديو",Real
160,2025-04-13,AJPalestine,منع دخول الوقود يوقف محطة,"منع دخول الوقود يوقف محطة توليد المياه الوحيدة في المنطقتين الوسطى والجنوبية من غزة
#الجزيرة #الأخبار",Real
161,2025-04-13,AJPalestine,غارة إسرائيلية استهدفت بصاروخين مبنى,"غارة إسرائيلية استهدفت بصاروخين مبنى الاستقبال والطوارئ في مستشفى المعمداني في مدينة غزة فجر اليوم ما أدى إلى تدميره بالكامل وخروج المستشفى عن الخدمة وكاميرا الجزيرة ترصد لحظة قصف الاحتلال الإسرائيلي للمستشفى المعمداني | تقرير: أنس الشريف
#الأخبار #حرب_غزة",Real
162,2025-04-13,AJPalestine,باكستانيون يتظاهرون بلاهُور تضامناً مع,"باكستانيون يتظاهرون بلاهُور تضامناً مع الفلسطينيين
#الجزيرة #فيديو",Real
163,2025-04-13,AJPalestine,الأونروا: - الطعام والمياه النظيفة,"الأونروا: 
-  الطعام والمياه النظيفة في قطاع غزة شحيحان بسبب الحصار ومنع دخول المساعدات منذ نحو 6 أسابيع
-  آلاف العائلات في غزة تعيش معاناة ووصول العون الإنساني العاجل أصبح ضرورة قصوىط
#الجزيرة",Real
164,2025-04-13,AJPalestine,عاجل | مراسل #الجزيرة: غارة,عاجل | مراسل #الجزيرة: غارة إسرائيلية تستهدف مدرسة سعد بن معاذ بعد إخلائها من النازحين بحي التفاح شرقي مدينة غزة,Real
165,2025-04-13,AJPalestine,عاجل | مراسل #الجزيرة: غارة,عاجل | مراسل #الجزيرة: غارة إسرائيلية تستهدف مدرسة أبو بكر الرازي التي تؤوي نازحين بحي التفاح شرق مدينة غزة,Real
166,2025-04-13,AJPalestine,لحظة قصف الاحتلال لمبنى الاستقبال,"لحظة قصف الاحتلال لمبنى الاستقبال والطوارئ في مستشفى المعمداني بمدينة #غزة
#الجزيرة #فيديو",Real
167,2025-04-13,AJPalestine,قالت وزارة الصحة بغزة إن,"قالت وزارة الصحة بغزة إن 60 ألف طفل في القطاع تهددهم مضاعفات صحية خطيرة بسبب معاناتهم من سوء التغذية.⁣
ودعت وكالة الأمم المتحدة لغوث وتشغيل اللاجئين الفلسطينيين (الأونروا)، إلى اتخاذ إجراءات فورية لمنع الأزمة الإنسانية المتفاقمة في قطاع غزة، إثر إغلاق المعابر ومنع إدخال المساعدات الإنسانية إلى القطاع لأكثر من 6 أسابيع متتالية.⁣
#ألبوم⁣",Real
168,2025-04-14,MisbarFC,**#مسبار_هولندا**** **🎬| أُقيمت فعالية تذكارية,**#مسبار_هولندا**** **🎬| أُقيمت فعالية تذكارية في مدينة لايدن الهولندية يوم أمس، لتكريم الأطفال الفلسطينيين الذين قتلتهم إسرائيل في #غزة، حيث وُضعت آلاف أزواج الأحذية الرمزية في ساحة بيستينبارك. وشمل الحدث قراءة أسماء وأعمار الضحايا وتوزيع منشورات توثق حجم المأساة الإنسانية.,Fake
169,2025-04-14,MisbarFC,**#مسبار_فلسطين**** 📍| مسبار يكشف شبكة,"**#مسبار_فلسطين**** 📍| مسبار يكشف شبكة دعائية إسرائيلية تستهدف وعي الفلسطينيين
**
🔴 تركّز الشبكة على تصوير الاحتلال كقوة حامية، وتحميل المقاومة مسؤولية الدمار، والدعوة إلى الخلاص الفردي مقابل ما يُوصف بـ""مستقبل أفضل"".. 

تابع التفاصيل عبر الرابط: https://msbr.co/rnpgg",Fake
170,2025-04-14,MisbarFC,**#مسبار_تركيا**** | **✅ نُشر تصريح,"**#مسبار_تركيا**** | **✅ نُشر تصريح الرئيس التركي رجب طيب #أردوغان عبر صفحة قناة الجزيرة على فيسبوك في سبتمبر 2023، أي قبل بدء الحرب الإسرائيلية على #غزة، وليس حديثًا كما ورد في الادعاء.

اقرأ المزيد: https://msbr.co/a4d5s",Fake
171,2025-04-14,AJPalestine,عاجل | القناة 12 عن,"عاجل | القناة 12 عن نتنياهو لعائلة الأسير بغزة إيتان مور: 
- المفاوضات تبحث الآن إعادة 10 مختطفين دفعة واحدة
- يجب إعادة كافة المختطفين دفعة واحدة وفي حافلة واحدة",Real
172,2025-04-14,AJPalestine,رئيسة المكتب الإعلامي الإقليمي لأطباء,"رئيسة المكتب الإعلامي الإقليمي لأطباء بلا حدود للجزيرة:
- هذه حرب على كل مظاهر الحياة في قطاع غزة
- لا مبرر للاستهداف العشوائي الإسرائيلي للمستشفيات
#الجزيرة",Real
173,2025-04-14,AJPalestine,مسيرات ووقفات شعبية للتعبير عن,"مسيرات ووقفات شعبية للتعبير عن التضامن مع الشعب الفلسطيني في المغرب
#الجزيرة #الأخبار",Real
174,2025-04-14,AJPalestine,دخان يتصاعد ومروحية للاحتلال تحلق,"دخان يتصاعد ومروحية للاحتلال تحلق بمدينة خان يونس في غزة
#الجزيرة #فيديو",Real
175,2025-04-14,AJPalestine,رئيس الوزراء الأيرلندي: أشعر بالفزع,"رئيس الوزراء الأيرلندي: أشعر بالفزع إزاء قصف المستشفى الأهلي مما سبب نقصا حادا في الرعاية الطارئة في شمال غزة
#الجزيرة",Real
176,2025-04-14,AJPalestine,قصف إسرائيلي يهدم خيام نازحين,"قصف إسرائيلي يهدم خيام نازحين ويشردهم بخان يونس في غزة
#الجزيرة #فيديو",Real
177,2025-04-14,AJPalestine,محكمة هجرة في ولاية لويزيانا,"محكمة هجرة في ولاية لويزيانا الأمريكية، تقضي بإمكانية ترحيل طالب الدراسات العليا في جامعة كولومبيا الناشط الفلسطيني محمود خليل من الولايات المتحدة، بزعم أنه يشكل ""خطرا على الأمن القومي"".⁣
#الجزيرة #ألبوم ⁣",Real
